Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,69,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"latin pop,latin viral pop,mexican pop,reggaeton,dance pop,pop,reggaeton flow,trap latino,urbano latino",0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,4
2zAi85TQB7mLzl8P1ySAj9,"25b7eSZD64Sm8ReHZ1WDc7","Lost Umbrella","ANTICYCLONE","INABAKUMORI",2019-11-17,204497,67,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"vocaloid",0.721,0.918,10,-3.347,1,0.0678,0.0408,0.0000245,0.233,0.965,137.03,4
1OZ8kCYGQsasaQzYg8cyyu,"0cevUP0ssLSLm7ict9X2E9","Nightmare","Nightmare","Azari",2022-01-21,126914,51,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"vocaloid",0.799,0.727,8,-2.226,0,0.0565,0.0167,0.0000446,0.0518,0.973,127.937,4
4bdwEiJuBhWIkPKSVjyjiA,"25b7eSZD64Sm8ReHZ1WDc7","ラグトレイン","ウェザーステーション","INABAKUMORI",2022-03-23,252680,58,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"vocaloid",0.726,0.925,0,-3.567,1,0.0938,0.379,0,0.18,0.961,147.045,4
4EDijkJdHBZZ0GwJ12iTAj,"1Xyo4u8uXC1ZmMpatF05PJ,00FQb4jTyendYWaN8pK0wa","Stargirl Interlude","Starboy","The Weeknd,Lana Del Rey",2016-11-25,111640,79,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"canadian contemporary r&b,canadian pop,pop,art pop",0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,4
2kSb3wYSOV996xA2NSmpck,"1U1el3k54VvEUzo3ybLPlM","Melting","Por Vida","Kali Uchis",2015-02-04,208853,83,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"colombian pop",0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,4
3L545updZMVxAsaYV6K8Z9,"5FkMS3KgG0cjiRm250NFTJ","Pretty","Pretty","Coco & Clair Clair",2017-11-15,224349,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"cloud rap",0.768,0.561,8,-6.657,1,0.0453,0.12,0.0000092,0.0916,0.731,120.049,4
6tDDoYIxWvMLTdKpjFkc1B,"1U1el3k54VvEUzo3ybLPlM","telepatía","Sin Miedo (del Amor y Otros Demonios) ∞","Kali Uchis",2020-12-04,160191,85,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"colombian pop",0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,4
0y60itmpH0aPKsFiGxmtnh,"3rWZHrfrsPBxVy692yAIxF","Wait a Minute!","ARDIPITHECUS","WILLOW",2015-01-11,196520,82,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"afrofuturism,pop,post-teen pop,pov: indie",0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,4
1g0FqLiQzrOPwNhNSAICk8,"1VhhG66haEwN2jTjaXiYRQ,62gbD5grUG3fRC4ww9OX5q,1J8RGJxKRe2f8g9uVlB1IJ","Симпа","Симпа","RaiM,Artur,Адиль",2019-01-19,150927,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"central asian hip hop,kazakh pop",0.944,0.596,1,-10.408,0,0.0887,0.74,0.0376,0.0939,0.41,124.021,4
748mdHapucXQri7IAO8yFK,"5cj0lLjcoR7YOSnhnX0Po5,7tYKF4w9nC0nq9CsPZTHyP","Kiss Me More (feat. SZA)","Kiss Me More (feat. SZA)","Doja Cat,SZA",2021-04-09,208866,78,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,pop,r&b,rap",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4
1ZgMsA55GIY7ICkQh5MILA,"56ZTgzPBDge0OvCGgMO3OY","Space Song","Depression Cherry","Beach House",2015-08-28,320466,79,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,baltimore indie,dream pop,dreamo,indie pop,indie rock,indietronica,modern dream pop,pov: indie",0.507,0.79,0,-7.307,0,0.0294,0.233,0.139,0.145,0.6,147.065,4
3NhgHNQpDPopKaW4utQtSO,"3Y10boYzeuFCJ4Qgp53w6o","It Can't Come Quickly Enough","Scissor Sisters","Scissor Sisters",2004-02-02,279533,33,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,dance rock",0.705,0.84,5,-6.793,0,0.0555,0.147,0.00000141,0.111,0.436,102.175,4
5Ea4HMH63TSbA19V81HYa9,"6yjz9vY01vOQUcFIAEYVQ0","When You Find Me (Bonus Track)","Angle","plenka",2020-09-02,242204,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"drift phonk",0.687,0.765,6,-7.105,0,0.13,0.00644,0.0438,0.387,0.381,109.994,4
61BvXpa0OcvYlf7G5pWFH8,"6DdgtZYlUGNzjqkdCqvmfB,0CxYQi3VnWYI0Un6oyyaEB","Беларуская Песня (feat. Palina)","Renovatio","Intelligency,Palina",2020-03-19,160000,49,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"belarusian indie,russian alt pop",0.515,0.417,1,-10.314,1,0.167,0.892,0.0559,0.0938,0.398,179.73,4
2aqybXiKLER2ZIygPHfU1z,"1OwyCyekYO7EtUOWb6yZQG,3SRa0YRBq1KCiC6EwhagEi","Foolish Heart","Foolish Heart","Nyanners,Kissmenerdygirl",2021-04-25,233333,43,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.73,0.652,1,-7.613,1,0.032,0.0657,0.00114,0.211,0.453,107.985,4
40UGJzWXGygrDUuuPtthGz,"6DdgtZYlUGNzjqkdCqvmfB","Outlaw","Renovatio","Intelligency",2020-03-19,242016,36,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"belarusian indie",0.715,0.487,7,-10.584,0,0.0269,0.447,0.757,0.71,0.515,119.003,4
3ZQ3kDvbNYIZI4uR1qQHII,"6DdgtZYlUGNzjqkdCqvmfB","August","August","Intelligency",2020-04-03,179520,57,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"belarusian indie",0.835,0.559,2,-9.852,0,0.0323,0.314,0.0992,0.352,0.509,125.023,4
3bHZeMMosfnAS633rWpf09,"2FovgCfOwN9iqbkCBlKFdT","911","Can You Keep a Secret?","Ellise",2018-10-12,190000,54,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop",0.698,0.611,10,-6.754,0,0.0686,0.571,0.0000053,0.0587,0.507,130.098,4
3WDIhWoRWVcaHdRwMEHkkS,"6MDME20pz9RveH9rEXvrOM,0X2BH1fck6amBIoJhDVmmJ","Mama (feat. Ellie Goulding)","What Is Love? (Deluxe Edition)","Clean Bandit,Ellie Goulding",2018-11-30,189973,55,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,uk dance,uk funky,indietronica,metropopolis,uk pop",0.737,0.714,1,-6.138,0,0.0367,0.225,0.00000379,0.267,0.608,102.046,4
6gJbvBnEoY69UvFYTQuzBD,"50tDsT4wwq8FCMJNkn1D67","RABBIT HOLE","VOLUME I","AViVA",2020-06-19,228559,57,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,vapor pop",0.416,0.688,7,-5.637,0,0.102,0.0422,0.0000098,0.425,0.535,170.133,4
7uUahoeqGNRMbpdeiLj1rS,"1eMmoIprPDWeFdB1FxU6ZV","Panic Room","Panic Room","Au/Ra",2018-02-09,237772,71,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,deep pop edm",0.495,0.426,8,-9.434,1,0.0736,0.152,0.00000565,0.099,0.0636,97.91,4
2zsWRxMcUdGjj8TnWkVKw0,"100sLnojEpcadRx4edEBA6","Hypnotic","Kicker","Zella Day",2015-01-01,176786,65,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,gauze pop,indie poptimism",0.637,0.724,6,-5.151,0,0.0403,0.119,0,0.299,0.414,80.982,4
5zFEJ5R9FvqzlY3ayWCfPq,"5JSXWmQO8csVUy6hSRu8TA","New Friends","Love Songs From A Lolita","Maty Noyes",2018-08-10,190546,57,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z",0.675,0.72,1,-4.768,0,0.21,0.033,0.000013,0.0311,0.593,168.039,4
2Wc2tcQl7cPetPKeXH3GD3,"100sLnojEpcadRx4edEBA6","East of Eden","Kicker","Zella Day",2015-01-01,186213,61,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,gauze pop,indie poptimism",0.598,0.803,1,-3.203,0,0.0349,0.0355,0.0000966,0.107,0.567,122.889,4
0zZE4gBv25outVrHKJgiry,"6MDME20pz9RveH9rEXvrOM,5CCwRZC6euC8Odo6y9X8jr,4qBgvVog0wzW75IQ48mU7v","Nowhere (feat. Rita Ora & KYLE)","What Is Love? (Deluxe Edition)","Clean Bandit,Rita Ora,KYLE",2018-11-30,226040,41,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,uk dance,uk funky,dance pop,uk pop,deep underground hip hop,indie pop rap,pop rap",0.793,0.624,11,-6.024,0,0.0344,0.0574,0.00000208,0.208,0.755,100.024,4
5XWCc9wQes7X5uyYH9h5JR,"6MDME20pz9RveH9rEXvrOM,6CwfuxIqcltXDGjfZsMd9A,4V8Sr092TqfHkfAA5fXXqG","Baby (feat. MARINA & Luis Fonsi)","What Is Love? (Deluxe Edition)","Clean Bandit,MARINA,Luis Fonsi",2018-11-30,205440,54,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,uk dance,uk funky,metropopolis,pov: indie,uk alternative pop,latin pop,puerto rican pop",0.755,0.74,0,-5.354,0,0.04,0.356,0.0000105,0.0994,0.33,116.946,4
3NuK5xMlSlB6K2Qp16zf3h,"6MDME20pz9RveH9rEXvrOM,6S2OmqARrzebs0tKUEyXyp","Solo (feat. Demi Lovato)","What Is Love? (Deluxe Edition)","Clean Bandit,Demi Lovato",2018-11-30,222706,69,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,uk dance,uk funky,post-teen pop",0.74,0.622,11,-4.608,0,0.0446,0.0357,0.0000485,0.356,0.556,104.966,4
2YSI2ZU7K0JihIzhEZNjBI,"6MDME20pz9RveH9rEXvrOM,5NxG91O2LcOKUktBYVWiWd","Mozart's House (feat. Love Ssega)","New Eyes","Clean Bandit,Love Ssega",2014-06-02,230419,30,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,uk dance,uk funky",0.744,0.843,2,-5.723,1,0.166,0.0462,0.0000086,0.117,0.725,125.005,4
1sviDBcAqVOxMXq4xITVEs,"738wLrAtLtCtFOLvQBXOXp,1vyhD5VmyZ7KMfW5gqLgo5,2oQX8QiMXOyuqbcZEFsZfm,5fMUXHkw8R8eOP2RNVYEZX","Que Calor (with J Balvin & El Alfa)","Que Calor (with J Balvin & El Alfa)","Major Lazer,J Balvin,El Alfa,Diplo",2019-09-11,169997,62,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,edm,electro house,moombahton,pop,pop dance,reggaeton,reggaeton colombiano,trap latino,urbano latino,dembow,rap dominicano",0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,4
46lFttIf5hnUZMGvjK0Wxo,"4sTQVOfp9vEMCemLw50sbu","Runaway (U & I)","Pharmacy","Galantis",2015-06-05,227073,77,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,edm,pop,pop dance",0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4
5LtNBCM2ve0SxP0dlRVvMu,"64M6ah0SkkRsnPGtGiRAbb","I'm Gonna Show You Crazy","I'm Gonna Show You Crazy","Bebe Rexha",2014-12-19,207775,62,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,pop",0.474,0.537,2,-6.77,1,0.0649,0.0758,0,0.316,0.335,90.103,4
4OoYfejHABzYe2mG8p5s8b,"6MDME20pz9RveH9rEXvrOM,6ASri4ePR7RlsvIQgWPJpS","Higher (feat. iann dior)","Higher (feat. iann dior)","Clean Bandit,iann dior",2021-01-29,203953,57,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,uk dance,uk funky,melodic rap",0.716,0.736,1,-5.18,0,0.0363,0.336,0.000014,0.137,0.542,104.018,4
5FVd6KXrgO9B3JPmC8OPst,"7Ln80lUS6He07XvHI8qqHH","Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,90,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
1v1oIWf2Xgh54kIWuKsDf6,"1WgXqy2Dd70QQOU7Ay074N","Runaway","All My Demons Greeting Me As A Friend (Deluxe)","AURORA",2016-03-11,248826,79,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,norwegian pop",0.422,0.302,11,-9.214,1,0.0372,0.629,0.0000783,0.104,0.123,114.089,4
40G45aA4dDcFt6AalUBsCu,"4ukk0IyB7vL97QirpOcNr3","Without Love","Without Love","Alice Glass",2017-08-10,235733,41,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dark pop,escape room",0.35,0.52,11,-6.782,0,0.0621,0.00532,0,0.0635,0.232,82.768,4
0TxhjcP43FfeyHjALRt7BK,"2sprojFazhdTxZio2SBVZ1","Cypis - Gdzie jest biały węgorz ? (Zejście)","Cypis - Gdzie jest biały węgorz ? (Zejście)","Cypisolo",2020-08-19,243096,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.956,0.855,9,-5.864,0,0.233,0.417,0,0.0496,0.97,120.754,4
6DONTnamNDOJdO6DzCu71p,"1nVq0hKIVReeaiB3xJgKf0","Судно (Борис Рижий)","Этажи","Molchat Doma",2018-09-07,141394,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"belarusian indie,russian post-punk,sovietwave",0.484,0.749,1,-4.176,1,0.0687,0.699,0.861,0.105,0.468,160.006,4
3WSJdIwhORCuyGNinGfAdm,"4ukk0IyB7vL97QirpOcNr3","Forgiveness","Alice Glass","Alice Glass",2017-08-18,191200,47,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dark pop,escape room",0.651,0.826,2,-4.806,1,0.0523,0.00784,0,0.201,0.198,111.059,4
3i825upQNEZG4CMiYJoZLP,"1OwyCyekYO7EtUOWb6yZQG","Castles Catsles","Gonna Give It to Ya","Nyanners",2017-11-02,171990,32,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.62,0.333,0,-16.636,1,0.0254,0.71,0.00778,0.123,0.447,94.977,4
7FChDFlJMs46WGRsl7DKtI,"6Fua6VxKcxJObUyRaYkPIv,1OwyCyekYO7EtUOWb6yZQG","Slip","Future","Magic Circuit,Nyanners",2019-04-11,252620,34,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.644,0.833,0,-7.003,1,0.0301,0.0174,0.0642,0.0843,0.27,125.008,4
0FB9CE48Y8yw0mxdzmwpeb,"30tUlKZ8oLo0BnN6n0GZKD","Closer","Closer","Nuages",2017-08-10,307415,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.258,0.502,9,-10.923,1,0.0591,0.944,0.854,0.0986,0.0599,119.937,5
0zCgWGmDF0aih5qexATyBn,"0pWwt5vGNzezEhfAcc420Y","After Dark","Time","Mr.Kitty",2014-08-08,257147,6,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"weirdcore",0.579,0.601,8,-10.492,1,0.0322,0.0673,0.414,0.0778,0.0392,140.019,4
1l28MLAmMtYAIgbvUZ8scd,"1OwyCyekYO7EtUOWb6yZQG","Gamer Fuel","Gonna Give It to Ya","Nyanners",2017-11-02,184464,18,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.827,0.447,10,-14.454,0,0.0833,0.165,0.000579,0.169,0.681,95.014,4
2zaIZfpQx5AkjKn4cjcgmL,"1OwyCyekYO7EtUOWb6yZQG,1rRmWp87kb9i3sIv69KHui","Cloud Rap","Gonna Give It to Ya","Nyanners,Tim",2017-11-02,172584,17,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.676,0.529,8,-11.803,1,0.221,0.162,0.00498,0.435,0.463,128.015,4
7pM9cLbrgRGX1hHElTX92m,"1PmVyfIR9KtCxbHWuga8E5","Acid Rain","The Maze To Nowhere","Lorn",2015,172473,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"glitch hop,wonky",0.408,0.497,11,-7.515,0,0.0352,0.0165,0.603,0.414,0.0961,55.803,4
4wFwlekWkj23Vu900tKPum,"1PmVyfIR9KtCxbHWuga8E5","SEGA SUNSET","RARITIES","Lorn",2019-02-06,182000,51,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"glitch hop,wonky",0.588,0.887,1,-15.456,1,0.0536,0.917,0.949,0.121,0.254,126.538,4
7Dgt0TvvmEnKMRBoU8GF3C,"7oHJbmt1VAj16Tm6nJpSqr","Terrible Things","Bangs","Brick + Mortar",2013-01-01,233066,55,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"asbury park indie,modern alternative rock",0.512,0.915,7,-4.855,1,0.134,0.126,0.0000675,0.375,0.383,150.038,4
786ymAh5BmHoIpvjyrvjXk,"3dz0NnIZhtKKeXZxLOxCam","Goodbye To A World","Worlds","Porter Robinson",2014-08-12,328506,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"complextro,edm,electro house,pop dance,progressive electro house",0.444,0.35,9,-7.194,1,0.0483,0.453,0.109,0.0824,0.0973,95.979,3
1aayZc3JciIs2GhZcSlCrw,"2exebQUDoIoT0dXA8BcN1P","We're Finally Landing","Before the Night","Home",2014-12-28,272039,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"vaporwave",0.481,0.546,2,-13.266,1,0.0723,0.052,0.0263,0.454,0.072,180.047,4
51tWcK9KRc2WyleZ82AGT4,"6bWylzDlsTfR8khADRQJfd","Enjoy the Silence","Enjoy the Silence","Trevor Something",2016-10-08,289704,46,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"popwave,synthwave",0.554,0.692,7,-8.526,1,0.0512,0.138,0.921,0.221,0.462,109.998,4
3gGMsx3jxYKfhXq8LMj1tz,"7K3zpFXBvPcvzhj7zlGJdO","Vanished","Crystal Castles","Crystal Castles",2008-03-16,242960,68,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative dance,bitpop,digital hardcore,indietronica,neo-synthpop,new rave,nintendocore",0.707,0.87,0,-6.66,0,0.0298,0.00184,0.0000665,0.292,0.669,119.979,4
5Y7CCUdF87MwbmLllXplou,"1PmVyfIR9KtCxbHWuga8E5","Anvil","Vessel","Lorn",2015,212000,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"glitch hop,wonky",0.457,0.459,6,-10.83,0,0.0373,0.385,0.877,0.0712,0.0378,99.967,4
1XsN9Flu0VvZpXmrkBtZGt,"5sTzirFL1wjNa3GuSiUHsy","Let’s Go","Pursuit","Stuck in the Sound",2012-01-30,211453,60,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french rock,rock independant francais",0.486,0.623,11,-5.07,0,0.0309,0.0097,0.000034,0.178,0.275,89.454,4
5iDaEbPX8Lq2evx3ZpAgQU,"4HPbe1kKBultculBbxH66X","A Little Messed Up","A Little Messed Up","june",2019-11-15,168000,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.773,0.528,4,-7.876,0,0.0551,0.694,0.0001,0.478,0.363,96.06,4
7dxQFzp8zZzgDkaYEXQZIv,"7K3zpFXBvPcvzhj7zlGJdO,6FfjnGXMhxSsJTuGLWBDth","Crimewave","Crystal Castles","Crystal Castles,HEALTH",2008-03-16,258453,64,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative dance,bitpop,digital hardcore,indietronica,neo-synthpop,new rave,nintendocore,grave wave,metropopolis,noise pop,noise rock",0.744,0.694,4,-7.521,0,0.0399,0.201,0.0335,0.2,0.881,119.974,4
1foMv2HQwfQ2vntFf9HFeG,"3AA28KZvwAUcZuOKwyblJQ","Rhinestone Eyes","Plastic Beach","Gorillaz",2010-03-03,200173,78,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative hip hop,modern rock,rock",0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4
5XeFesFbtLpXzIVDNQP22n,"7Ln80lUS6He07XvHI8qqHH","I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,95,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
5VnaOLeK1lKfULuNwet8ck,"21tDFddcOFDYmiobTcls2O,1ZVchQJoK0CP4PR7bgr2Lo","Flowers","Let's Go","In Love With a Ghost,Nori",2017-10-23,252121,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"kawaii future bass,pixel",0.641,0.24,8,-19.107,1,0.047,0.979,0.866,0.234,0.32,99.02,4
5Mn3siu0XehRb9kTEPqotX,"5XE0fiZWGbq9TcSuWwJ1fA","just friends","just friends","potsu",2018-07-17,172800,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"japanese chillhop,lo-fi beats,lo-fi rap",0.563,0.3,11,-16.664,0,0.0512,0.927,0.655,0.234,0.38,74.971,4
1TWNKyNQOBfNUkWWs7FooF,"2KEqzdPS7M5YwGmiuPTdr5","XS","SAWAYAMA","Rina Sawayama",2020-04-17,201060,61,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,electropop,escape room,indie pop",0.635,0.929,2,-3.256,0,0.146,0.0854,0.00000114,0.0822,0.59,117.039,4
68UU9oaQtMDnh6PRlW842H,"6lay1nwbE6hTx1jivysUAL","I Like Him","Everything Sucks","Princess Nokia",2020-02-26,132453,62,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative r&b,escape room,lgbtq+ hip hop,trap queen",0.893,0.579,9,-8.995,1,0.113,0.0641,0.000121,0.215,0.611,133.018,4
47k1Ox90yk7EicCAd3QDhc,"7lsnwlX6puQ7lcpSEpJbZE","NICE OUT","NICE OUT","Kilo Kish",2019-11-08,246733,49,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative r&b,escape room",0.684,0.914,11,-3.596,0,0.0333,0.00229,0.288,0.299,0.181,108.984,4
43bYs8QkPdCdy5esfnmU1T,"2KEqzdPS7M5YwGmiuPTdr5","Comme Des Garçons (Like The Boys)","SAWAYAMA","Rina Sawayama",2020-04-17,181506,60,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,electropop,escape room,indie pop",0.724,0.715,0,-3.776,1,0.116,0.0246,0.00276,0.441,0.645,119.162,4
1hz7SRTGUNAtIQ46qiNv2p,"4V8LLVI7PbaPR0K2TGSxFF","GONE, GONE / THANK YOU","IGOR","Tyler, The Creator",2019-05-17,375386,78,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hip hop,rap",0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,4
17eu2pSgSUpIG1GFWBnODv,"053q0ukIDRgzwTr4vNSwab","Kill V. Maim","Art Angels","Grimes",2015-11-06,246006,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,canadian electropop,grave wave,indietronica,metropopolis,neo-synthpop",0.578,0.947,11,-2.431,0,0.036,0.00744,0.0816,0.105,0.456,134.034,4
7sIYHDxjteT6RY29gAGzP2,"77SW9BnxLY8rJ0RciFqkHh","Sadderdaze","Hard To Imagine The Neighbourhood Ever Changing","The Neighbourhood",2018-11-02,245826,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock,pop,pov: indie",0.414,0.527,4,-4.749,0,0.0287,0.00971,0.0000505,0.145,0.306,120.009,4
6LOZws7T3jqZz78unPgFF9,"1U1el3k54VvEUzo3ybLPlM","Dead To Me","Isolation","Kali Uchis",2018-04-06,199505,79,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"colombian pop",0.675,0.761,4,-4.469,0,0.0466,0.432,0,0.102,0.428,119.001,4
5Bge1Dsqjc14hhGguYML5w,"2D4FOOOtWycb3Aw9nY5n3c","Why Do You Feel So Down","What Do You Think About the Car?","Declan McKenna",2017-07-21,220706,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie",0.558,0.909,7,-5.851,1,0.0406,0.0576,0,0.102,0.452,114.56,4
0ytvsZOerGzUWfHXVT2Sgy,"4CWpoyuE7e9NvBkUSTmJfq","Eternal Youth","Eternal Youth","RŮDE",2017-08-07,205766,67,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"japanese chillhop,rochester mn indie",0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,4
